sample_date,sample_id,state,location_type,water_source,season,ph,turbidity_ntu,tds_mg_l,dissolved_oxygen_mg_l,bod_mg_l,fecal_coliform_mpn,total_coliform_mpn,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,hardness_mg_l,temperature_c,arsenic_ug_l,iron_mg_l,population_served,sanitation_access_percent,cholera_outbreak,typhoid_outbreak,dysentery_outbreak,hepatitis_a_outbreak,overall_outbreak
2024-08-24 05:15:57.423828256,WQ012354,Meghalaya,Rural,Well,Monsoon,7.13,1.44,186.94,2.55,0.72,68.0,172.18,21.45,0.45,5.67,97.94,21.31,0.35,0.53,200,60,1,1,0,0,1
2024-08-24 06:26:02.504166944,WQ012355,Tripura,Rural,Stream,Monsoon,5.46,2.17,471.47,9.44,2.95,128.18,349.77,8.97,1.35,5.0,103.66,27.54,2.78,0.56,50,80,1,1,1,1,1
2024-08-24 07:36:07.584505632,WQ012356,Assam,Rural,Stream,Winter,8.12,5.87,280.77,8.6,1.19,5.22,13.07,4.64,0.0,21.7,73.75,14.0,1.19,0.36,100,60,0,0,0,0,0
2024-08-24 08:46:12.664844328,WQ012357,Mizoram,Rural,River,Monsoon,5.91,11.18,664.04,5.8,6.28,81.42,281.91,5.14,0.34,88.86,82.1,22.85,4.08,0.02,50,100,1,0,0,1,1
2024-08-24 09:56:17.745183016,WQ012358,Mizoram,Rural,Spring,Post-Monsoon,7.29,2.14,338.18,7.52,2.18,34.63,87.71,2.44,0.5,68.6,141.0,25.34,4.13,0.57,200,40,0,0,0,0,0
2024-08-24 11:06:22.825521704,WQ012359,Assam,Rural,Hand Pump,Pre-Monsoon,9.0,4.55,356.13,6.32,2.05,63.52,146.49,0.93,0.13,32.96,91.55,28.83,48.3,0.42,500,100,0,0,0,0,0
2024-08-24 12:16:27.905860392,WQ012360,Tripura,Rural,Hand Pump,Post-Monsoon,6.67,14.19,318.25,7.33,7.22,15.92,41.5,21.57,0.3,72.19,76.56,22.31,0.91,0.67,500,40,0,0,0,0,0
2024-08-24 13:26:32.986199080,WQ012361,Mizoram,Rural,Hand Pump,Post-Monsoon,7.13,9.04,152.56,6.95,5.89,52.67,162.54,6.76,0.84,28.31,50.11,19.85,10.27,0.78,500,80,0,0,0,0,0
2024-08-24 14:36:38.066537768,WQ012362,Meghalaya,Rural,Well,Monsoon,6.15,10.62,152.2,2.66,0.5,145.34,404.26,2.74,1.92,47.21,132.64,19.97,3.38,0.24,200,100,1,1,1,1,1
2024-08-24 15:46:43.146876464,WQ012363,Nagaland,Rural,Pond,Pre-Monsoon,7.14,2.61,544.22,3.73,2.63,29.53,79.42,13.76,1.2,32.32,127.95,29.73,0.85,0.19,50,20,0,1,0,0,1
2024-08-24 16:56:48.227215152,WQ012364,Assam,Rural,Spring,Monsoon,7.74,15.27,537.28,8.09,2.62,1.76,4.32,10.35,0.08,51.22,119.47,23.37,6.62,0.1,500,60,0,0,0,0,0
2024-08-24 18:06:53.307553840,WQ012365,Nagaland,Urban,River,Pre-Monsoon,6.84,0.1,212.21,4.1,10.84,18.66,61.41,3.08,0.21,60.04,48.45,24.42,4.89,0.45,500,80,0,0,0,0,0
2024-08-24 19:16:58.387892528,WQ012366,Assam,Rural,River,Post-Monsoon,6.76,9.25,419.72,7.59,3.5,30.2,65.94,1.77,0.82,5.0,111.09,30.56,4.2,0.04,100,20,0,0,0,0,0
2024-08-24 20:27:03.468231216,WQ012367,Mizoram,Rural,Hand Pump,Monsoon,7.48,28.38,536.56,8.13,1.66,23.24,68.16,15.62,0.46,46.37,84.02,25.34,8.52,2.2,100,60,0,0,0,0,0
2024-08-24 21:37:08.548569904,WQ012368,Meghalaya,Urban,Stream,Post-Monsoon,5.99,0.91,164.42,7.8,0.5,5.17,15.52,2.25,1.09,10.0,116.49,28.56,3.16,0.06,2000,60,0,0,0,0,0
2024-08-24 22:47:13.628908592,WQ012369,Assam,Rural,Spring,Monsoon,6.67,9.02,348.41,7.81,0.5,14.28,30.44,13.91,0.85,36.61,139.61,22.32,1.03,0.3,100,80,0,0,0,0,0
2024-08-24 23:57:18.709247288,WQ012370,Mizoram,Rural,Hand Pump,Monsoon,6.02,2.74,276.49,6.44,1.76,80.62,198.56,0.39,0.61,5.0,20.91,24.77,0.06,0.04,50,100,1,0,0,0,1
2024-08-25 01:07:23.789585976,WQ012371,Assam,Rural,Well,Monsoon,6.41,52.01,373.11,5.32,11.5,15.71,52.81,4.45,0.23,93.53,86.72,28.45,1.08,1.63,1000,60,0,1,0,0,1
2024-08-25 02:17:28.869924664,WQ012372,Meghalaya,Rural,Well,Monsoon,5.89,30.6,522.57,8.53,13.3,107.42,273.94,5.06,0.42,96.44,137.47,22.84,15.19,0.18,200,20,1,1,1,1,1
2024-08-25 03:27:33.950263352,WQ012373,Meghalaya,Rural,Hand Pump,Pre-Monsoon,5.86,0.14,405.73,5.53,1.82,19.92,60.58,6.33,0.04,54.07,229.86,31.27,3.94,2.24,2000,100,0,0,0,0,0
2024-08-25 04:37:39.030602040,WQ012374,Assam,Rural,River,Monsoon,5.0,61.59,432.57,8.85,6.03,212.42,503.42,8.42,0.85,41.88,69.69,25.01,21.78,1.59,50,20,1,1,1,1,1
2024-08-25 05:47:44.110940728,WQ012375,Arunachal Pradesh,Rural,Spring,Winter,6.64,1.07,50.0,8.33,0.67,18.95,58.32,1.81,0.7,92.25,47.09,15.61,14.72,0.45,200,60,0,0,0,0,0
2024-08-25 06:57:49.191279424,WQ012376,Manipur,Rural,River,Winter,7.18,0.61,448.0,4.23,1.05,35.75,121.26,7.88,0.25,67.07,15.0,17.24,3.63,1.97,500,40,0,0,0,0,0
2024-08-25 08:07:54.271618112,WQ012377,Assam,Rural,Spring,Pre-Monsoon,7.65,0.23,344.97,7.48,1.35,0.4,0.84,12.8,1.13,26.89,183.64,27.71,2.16,0.22,100,100,0,0,0,0,0
2024-08-25 09:17:59.351956800,WQ012378,Manipur,Rural,River,Pre-Monsoon,5.93,10.95,652.29,10.05,3.36,10.04,33.27,16.34,0.63,56.55,102.94,21.47,20.95,0.58,1000,40,0,0,0,1,1
2024-08-25 10:28:04.432295488,WQ012379,Tripura,Rural,Pond,Winter,7.12,18.16,433.91,2.73,4.87,122.47,327.57,4.76,0.73,5.0,35.98,18.35,2.99,0.14,50,60,1,1,1,0,1
2024-08-25 11:38:09.512634176,WQ012380,Arunachal Pradesh,Rural,River,Post-Monsoon,7.45,0.7,304.27,5.94,1.39,77.39,176.5,7.2,0.36,22.99,130.22,28.3,4.91,1.15,100,20,0,0,0,0,0
2024-08-25 12:48:14.592972864,WQ012381,Meghalaya,Rural,Well,Monsoon,6.89,71.63,614.14,6.4,1.76,158.96,374.57,20.39,0.47,49.25,41.34,29.25,8.99,0.54,50,80,1,1,1,1,1
2024-08-25 13:58:19.673311552,WQ012382,Nagaland,Rural,Hand Pump,Post-Monsoon,7.21,2.66,339.94,7.73,0.5,10.07,21.75,26.88,0.67,43.58,119.55,28.06,1.15,1.48,100,40,0,0,0,0,0
2024-08-25 15:08:24.753650248,WQ012383,Tripura,Rural,River,Monsoon,5.0,19.88,388.56,4.26,0.91,64.03,154.75,6.08,0.03,11.05,70.62,27.46,6.57,0.55,2000,40,1,1,0,1,1
2024-08-25 16:18:29.833988936,WQ012384,Tripura,Rural,Well,Pre-Monsoon,6.9,30.02,156.38,2.24,4.57,1.84,4.98,1.01,0.68,5.58,104.39,23.79,19.95,0.56,50,40,0,1,0,0,1
2024-08-25 17:28:34.914327624,WQ012385,Tripura,Urban,Stream,Pre-Monsoon,6.93,0.1,261.65,7.81,0.5,36.03,80.73,5.12,0.48,28.28,125.18,24.69,5.1,0.8,50,60,0,0,0,0,0
2024-08-25 18:38:39.994666312,WQ012386,Assam,Rural,Well,Post-Monsoon,7.44,5.54,249.38,7.81,3.94,2.42,5.64,47.45,0.0,10.68,118.41,26.51,6.77,0.03,50,100,0,0,0,0,0
2024-08-25 19:48:45.075005000,WQ012387,Manipur,Rural,Hand Pump,Monsoon,7.71,18.67,324.45,5.16,1.98,28.41,58.57,16.22,0.59,19.42,18.29,21.1,4.91,0.37,500,40,0,0,0,1,1
2024-08-25 20:58:50.155343688,WQ012388,Tripura,Rural,Pond,Monsoon,6.39,8.12,179.33,5.47,0.88,321.28,710.53,17.48,1.18,5.61,139.39,28.46,9.6,0.15,100,80,1,1,1,1,1
2024-08-25 22:08:55.235682384,WQ012389,Arunachal Pradesh,Rural,River,Winter,6.72,0.82,109.11,1.69,1.77,12.6,37.9,25.48,0.52,5.0,54.33,20.24,7.85,1.63,100,40,0,0,0,0,0
2024-08-25 23:19:00.316021072,WQ012390,Assam,Rural,River,Post-Monsoon,7.1,6.79,364.92,9.23,1.68,79.98,254.74,0.03,0.19,87.74,43.48,21.43,4.24,1.4,200,60,0,0,0,0,0
2024-08-26 00:29:05.396359760,WQ012391,Manipur,Rural,Well,Pre-Monsoon,7.02,0.34,144.48,7.76,10.4,119.5,399.33,3.6,0.15,109.68,47.15,28.06,3.53,0.91,1000,60,0,1,0,1,1
2024-08-26 01:39:10.476698448,WQ012392,Arunachal Pradesh,Urban,Spring,Post-Monsoon,7.35,17.99,451.9,7.69,5.1,99.02,292.92,9.52,0.2,24.23,21.98,25.9,8.35,1.47,2000,60,1,0,0,1,1
2024-08-26 02:49:15.557037136,WQ012393,Nagaland,Rural,Spring,Post-Monsoon,7.42,4.34,625.87,4.79,1.49,6.05,20.42,2.2,0.68,49.0,200.3,20.89,7.87,1.22,100,80,0,0,0,0,0
2024-08-26 03:59:20.637375824,WQ012394,Arunachal Pradesh,Urban,Hand Pump,Pre-Monsoon,6.86,16.88,381.81,1.05,11.43,30.25,79.06,2.88,0.39,20.42,73.25,24.29,21.65,0.51,500,100,0,0,0,0,0
2024-08-26 05:09:25.717714520,WQ012395,Mizoram,Rural,Spring,Monsoon,7.0,31.7,386.83,5.75,7.05,32.24,105.79,31.82,0.53,5.0,29.0,25.78,6.64,1.83,100,40,0,0,1,0,1
2024-08-26 06:19:30.798053208,WQ012396,Meghalaya,Rural,Pond,Pre-Monsoon,6.82,0.1,50.0,5.03,2.01,4.68,10.65,51.86,0.59,5.0,143.16,27.97,4.46,0.43,500,20,0,1,0,0,1
2024-08-26 07:29:35.878391896,WQ012397,Nagaland,Rural,Stream,Winter,5.84,4.3,437.42,7.71,7.81,27.32,68.51,19.77,0.53,10.99,45.54,17.44,7.31,2.56,100,20,0,0,0,0,0
2024-08-26 08:39:40.958730584,WQ012398,Assam,Urban,River,Post-Monsoon,6.08,15.31,339.46,5.3,4.0,53.63,160.67,36.82,0.18,40.77,82.43,19.96,2.07,1.95,1000,20,0,0,0,0,0
2024-08-26 09:49:46.039069272,WQ012399,Tripura,Rural,Stream,Pre-Monsoon,5.13,3.26,417.05,9.61,3.65,81.53,252.09,12.63,0.07,5.0,127.8,27.16,6.91,1.61,100,100,0,0,0,0,0
2024-08-26 10:59:51.119407960,WQ012400,Assam,Rural,Stream,Monsoon,7.93,6.83,186.08,11.31,1.76,54.01,123.41,0.49,0.16,69.62,77.8,24.82,0.42,0.25,2000,80,0,0,0,0,0
2024-08-26 12:09:56.199746648,WQ012401,Manipur,Urban,Hand Pump,Winter,8.03,8.1,312.52,9.19,4.11,41.38,123.05,6.02,0.03,6.67,114.88,17.14,2.61,0.23,50,100,0,0,0,0,0
2024-08-26 13:20:01.280085344,WQ012402,Tripura,Rural,Hand Pump,Post-Monsoon,7.83,8.55,522.34,6.5,1.4,6.08,19.84,16.33,0.98,55.46,80.6,22.64,3.47,0.35,200,60,0,0,0,0,0
2024-08-26 14:30:06.360424032,WQ012403,Meghalaya,Rural,Hand Pump,Pre-Monsoon,6.83,7.21,243.3,10.11,0.5,5.99,14.91,31.42,0.94,5.0,67.99,24.67,1.93,0.12,1000,40,0,0,0,0,0
2024-08-26 15:40:11.440762720,WQ012404,Assam,Rural,River,Monsoon,7.38,7.9,304.63,5.88,1.23,103.34,339.1,17.85,1.47,55.67,96.9,28.77,15.54,0.08,500,20,1,1,1,1,1
2024-08-26 16:50:16.521101408,WQ012405,Arunachal Pradesh,Rural,Pond,Post-Monsoon,7.72,0.46,476.31,3.91,1.4,27.33,63.63,21.13,0.04,35.18,71.67,23.83,9.42,0.69,500,80,0,0,0,0,0
2024-08-26 18:00:21.601440096,WQ012406,Assam,Urban,Well,Monsoon,5.44,44.87,447.48,4.08,6.26,65.63,215.93,10.13,1.3,50.03,117.55,21.16,3.77,0.32,50,80,1,1,0,0,1
2024-08-26 19:10:26.681778784,WQ012407,Assam,Rural,Well,Post-Monsoon,6.37,2.67,497.95,5.35,1.44,43.62,150.67,8.77,0.29,34.51,72.16,31.65,6.8,0.57,50,60,0,0,0,0,0
2024-08-26 20:20:31.762117480,WQ012408,Assam,Rural,Spring,Pre-Monsoon,7.43,11.12,250.02,8.45,1.8,28.69,80.3,2.25,0.34,53.15,40.74,23.42,5.31,0.21,2000,60,0,0,0,0,0
2024-08-26 21:30:36.842456168,WQ012409,Arunachal Pradesh,Rural,Stream,Post-Monsoon,6.61,3.03,328.16,5.89,4.0,187.44,619.37,2.78,0.34,35.49,149.2,28.27,8.83,0.24,200,40,1,1,1,0,1
2024-08-26 22:40:41.922794856,WQ012410,Arunachal Pradesh,Rural,Well,Pre-Monsoon,6.43,4.78,224.27,5.2,2.15,39.24,113.27,11.93,2.04,42.08,117.11,31.55,5.95,0.68,100,60,0,0,0,0,0
2024-08-26 23:50:47.003133544,WQ012411,Nagaland,Rural,Hand Pump,Post-Monsoon,7.66,3.28,215.76,6.14,1.18,59.59,201.08,9.72,0.01,40.58,48.68,25.12,1.64,0.19,50,80,0,0,0,0,0
2024-08-27 01:00:52.083472232,WQ012412,Arunachal Pradesh,Rural,Spring,Monsoon,5.94,1.48,216.55,8.51,0.5,7.42,20.36,19.48,0.51,44.65,37.09,17.0,5.42,0.1,100,40,0,0,0,0,0
2024-08-27 02:10:57.163810920,WQ012413,Assam,Rural,River,Post-Monsoon,8.99,2.8,344.31,6.98,3.84,26.48,76.24,11.85,0.17,15.57,111.09,23.54,2.44,1.51,50,60,0,0,0,0,0
2024-08-27 03:21:02.244149608,WQ012414,Arunachal Pradesh,Rural,Pond,Monsoon,7.88,54.53,572.19,4.27,7.12,274.56,642.76,12.29,2.54,34.88,99.95,27.95,4.18,0.81,500,80,1,1,1,1,1
2024-08-27 04:31:07.324488304,WQ012415,Assam,Rural,Spring,Pre-Monsoon,6.83,0.82,527.68,6.2,0.5,42.74,90.66,1.05,0.53,5.0,125.49,26.91,4.94,0.1,500,40,0,0,0,0,0
2024-08-27 05:41:12.404826992,WQ012416,Assam,Rural,Well,Pre-Monsoon,8.0,5.68,425.57,4.28,3.08,19.89,66.11,13.77,0.01,13.74,15.0,27.48,14.32,0.15,1000,60,0,0,0,0,0
2024-08-27 06:51:17.485165680,WQ012417,Assam,Rural,Stream,Post-Monsoon,7.15,24.18,222.31,9.43,2.01,22.32,69.22,60.0,0.65,45.31,84.83,26.07,6.21,0.24,1000,60,0,0,0,0,0
2024-08-27 08:01:22.565504368,WQ012418,Nagaland,Rural,Hand Pump,Post-Monsoon,6.67,0.15,207.18,3.68,4.96,16.58,47.75,4.15,0.39,29.99,172.0,23.66,1.77,0.4,100,80,0,0,0,0,0
2024-08-27 09:11:27.645843056,WQ012419,Mizoram,Rural,Stream,Post-Monsoon,8.58,0.5,309.54,7.92,0.51,2.23,5.53,6.11,1.27,65.16,23.19,31.05,6.36,0.06,200,100,0,0,0,0,0
2024-08-27 10:21:32.726181744,WQ012420,Meghalaya,Urban,Well,Monsoon,6.91,41.97,407.26,8.17,1.83,33.39,71.64,8.1,0.83,73.55,34.07,25.74,12.65,0.14,200,60,0,0,0,0,0
2024-08-27 11:31:37.806520440,WQ012421,Arunachal Pradesh,Rural,Spring,Pre-Monsoon,6.28,9.31,428.12,7.0,0.5,60.62,192.08,6.75,0.72,72.68,134.26,28.94,25.01,0.01,100,60,0,0,0,0,0
2024-08-27 12:41:42.886859128,WQ012422,Meghalaya,Rural,Hand Pump,Monsoon,6.97,13.79,383.56,7.15,0.89,34.32,86.05,1.38,0.13,5.0,153.98,25.2,6.96,0.55,200,80,0,0,0,0,0
2024-08-27 13:51:47.967197816,WQ012423,Assam,Rural,River,Pre-Monsoon,8.34,5.38,336.97,4.85,1.83,63.72,138.81,9.4,1.0,41.34,93.94,27.66,0.52,1.07,50,60,0,0,0,0,0
2024-08-27 15:01:53.047536504,WQ012424,Tripura,Rural,Stream,Post-Monsoon,7.0,25.79,379.95,9.05,7.01,7.62,18.84,7.8,2.11,34.55,120.66,22.34,15.13,0.12,200,40,0,0,0,0,0
2024-08-27 16:11:58.127875192,WQ012425,Manipur,Rural,Hand Pump,Monsoon,6.77,0.37,272.9,7.26,0.65,3.19,9.11,9.63,0.5,31.72,64.33,19.17,3.02,1.29,50,40,0,0,0,0,0
2024-08-27 17:22:03.208213880,WQ012426,Mizoram,Rural,Well,Pre-Monsoon,6.76,2.21,148.08,3.61,3.28,19.48,58.28,8.38,0.11,5.0,108.35,25.36,21.62,0.31,2000,80,0,0,0,0,0
2024-08-27 18:32:08.288552568,WQ012427,Tripura,Rural,Hand Pump,Winter,7.28,2.67,309.49,3.95,3.44,18.8,46.69,1.44,0.57,52.88,129.85,18.82,11.44,0.23,200,60,0,0,0,0,0
2024-08-27 19:42:13.368891264,WQ012428,Nagaland,Rural,Pond,Post-Monsoon,6.22,0.89,375.63,5.54,0.5,162.38,525.45,5.22,0.7,25.17,44.33,27.63,0.24,0.15,200,40,1,1,1,1,1
2024-08-27 20:52:18.449229952,WQ012429,Assam,Rural,Well,Post-Monsoon,6.36,3.09,332.1,7.07,10.37,70.0,214.13,18.39,0.1,70.95,25.53,27.04,7.26,2.32,100,80,0,0,0,0,0
2024-08-27 22:02:23.529568640,WQ012430,Nagaland,Rural,Spring,Post-Monsoon,6.73,3.24,136.56,6.57,0.53,1.66,4.19,40.0,0.14,43.03,68.67,21.96,12.03,0.17,50,60,0,0,0,0,0
2024-08-27 23:12:28.609907328,WQ012431,Arunachal Pradesh,Rural,Spring,Pre-Monsoon,7.13,22.33,320.26,5.96,0.5,38.51,129.52,52.62,0.35,30.97,125.18,28.84,8.26,0.28,1000,60,0,0,0,1,1
2024-08-28 00:22:33.690246016,WQ012432,Assam,Rural,River,Post-Monsoon,7.89,4.08,264.16,2.65,9.6,0.24,0.48,15.61,0.9,23.62,129.28,22.67,2.18,0.06,50,100,0,0,0,0,0
2024-08-28 01:32:38.770584704,WQ012433,Arunachal Pradesh,Rural,Stream,Monsoon,6.48,47.77,537.07,9.6,1.32,77.93,259.32,5.86,1.04,40.93,26.92,23.22,8.17,2.09,500,20,1,1,0,1,1
2024-08-28 02:42:43.850923400,WQ012434,Tripura,Rural,Stream,Monsoon,7.26,29.07,428.63,5.88,0.95,87.48,262.04,0.36,0.73,79.3,172.57,21.61,1.47,0.03,500,40,1,1,0,1,1
2024-08-28 03:52:48.931262088,WQ012435,Assam,Rural,River,Monsoon,6.25,23.36,50.0,2.3,0.97,44.53,133.7,7.61,0.01,17.06,134.7,27.87,16.12,0.28,50,80,1,0,1,0,1
2024-08-28 05:02:54.011600776,WQ012436,Arunachal Pradesh,Rural,Stream,Monsoon,7.07,7.02,357.09,7.29,0.5,7.3,22.74,3.46,0.43,14.49,96.65,24.32,4.26,0.13,2000,60,0,0,0,0,0
2024-08-28 06:12:59.091939464,WQ012437,Tripura,Rural,Well,Pre-Monsoon,7.96,3.9,190.86,5.51,3.12,22.14,52.92,4.11,0.14,51.53,41.47,22.91,3.55,0.23,200,20,0,1,0,0,1
2024-08-28 07:23:04.172278152,WQ012438,Meghalaya,Rural,River,Monsoon,6.51,0.8,146.62,3.08,4.01,70.54,214.62,7.9,1.13,103.62,123.21,25.37,2.22,0.09,200,60,0,0,0,0,0
2024-08-28 08:33:09.252616840,WQ012439,Assam,Rural,River,Winter,7.28,3.32,50.0,6.06,1.65,55.05,135.2,2.81,0.65,71.24,49.33,17.99,3.02,0.19,50,40,0,0,0,0,0
2024-08-28 09:43:14.332955536,WQ012440,Assam,Urban,River,Winter,6.53,14.3,472.73,6.94,1.01,50.95,121.18,7.66,1.42,5.0,67.79,19.73,6.74,0.24,100,60,0,0,0,0,0
2024-08-28 10:53:19.413294224,WQ012441,Mizoram,Rural,River,Winter,7.47,10.64,491.84,4.86,1.68,64.21,156.68,25.83,0.87,12.37,78.43,18.66,2.39,0.19,100,60,0,0,0,0,0
2024-08-28 12:03:24.493632912,WQ012442,Nagaland,Rural,Well,Post-Monsoon,5.0,11.57,140.02,8.5,7.97,10.52,24.28,3.85,0.43,8.97,87.87,25.65,14.41,0.55,500,80,0,0,0,0,0
2024-08-28 13:13:29.573971600,WQ012443,Arunachal Pradesh,Urban,Stream,Winter,5.7,1.75,506.67,7.89,0.74,35.18,111.36,6.41,0.53,152.06,122.34,15.46,7.76,0.32,100,40,0,0,0,0,0
2024-08-28 14:23:34.654310288,WQ012444,Assam,Rural,Spring,Pre-Monsoon,7.46,1.65,644.38,7.33,0.5,11.89,40.91,3.58,0.04,50.1,82.44,20.66,2.44,0.19,500,60,0,0,0,0,0
2024-08-28 15:33:39.734648976,WQ012445,Assam,Rural,River,Pre-Monsoon,5.69,7.62,321.08,6.59,1.24,13.41,28.36,11.59,0.54,77.61,112.99,32.29,18.31,0.45,1000,60,0,0,0,0,0
2024-08-28 16:43:44.814987664,WQ012446,Assam,Rural,Spring,Monsoon,6.21,18.44,223.53,6.57,6.63,50.12,140.49,19.16,0.03,5.29,15.0,26.0,5.56,0.21,100,20,1,0,0,1,1
2024-08-28 17:53:49.895326360,WQ012447,Tripura,Urban,River,Post-Monsoon,8.12,1.52,339.8,8.8,1.95,8.81,26.92,35.76,0.4,23.71,152.98,25.79,1.39,0.64,200,60,0,0,0,0,0
2024-08-28 19:03:54.975665048,WQ012448,Arunachal Pradesh,Rural,Hand Pump,Post-Monsoon,7.69,8.9,513.62,6.49,3.6,20.22,49.03,11.04,1.09,29.99,153.72,20.47,10.26,1.19,50,80,0,0,0,0,0
2024-08-28 20:14:00.056003736,WQ012449,Manipur,Rural,Stream,Pre-Monsoon,8.92,3.3,534.24,5.59,0.5,14.66,36.46,4.55,0.14,50.34,115.23,27.14,4.7,1.25,50,80,0,0,0,0,0
2024-08-28 21:24:05.136342424,WQ012450,Meghalaya,Rural,Pond,Monsoon,6.66,38.13,345.07,3.98,1.16,15.47,35.36,3.18,0.36,66.45,114.08,20.08,1.72,0.1,200,60,1,1,1,0,1
2024-08-28 22:34:10.216681112,WQ012451,Arunachal Pradesh,Rural,River,Pre-Monsoon,6.93,3.17,221.35,3.1,2.47,8.68,21.81,0.59,0.04,86.31,88.99,29.32,2.31,0.05,100,60,0,0,0,0,0
2024-08-28 23:44:15.297019800,WQ012452,Mizoram,Rural,Spring,Monsoon,6.61,4.57,384.02,8.55,2.04,76.78,208.8,4.72,0.19,12.64,109.17,31.33,6.36,0.83,100,40,0,1,0,1,1
2024-08-29 00:54:20.377358496,WQ012453,Assam,Rural,River,Post-Monsoon,6.26,1.53,336.35,6.42,2.25,7.2,15.61,17.82,1.19,59.51,64.78,25.55,7.64,1.52,100,80,0,0,0,0,0
2024-08-29 02:04:25.457697184,WQ012454,Mizoram,Rural,Stream,Pre-Monsoon,6.83,15.99,366.68,5.36,1.54,17.3,38.37,17.57,0.07,69.29,87.15,26.12,8.64,0.45,2000,100,0,0,0,0,0
2024-08-29 03:14:30.538035872,WQ012455,Meghalaya,Rural,Well,Winter,5.99,13.76,295.86,6.86,2.67,43.62,104.98,20.67,0.29,53.94,101.69,16.93,15.51,0.04,100,100,0,0,0,0,0
2024-08-29 04:24:35.618374560,WQ012456,Assam,Rural,Pond,Winter,7.94,3.88,376.84,4.46,4.9,49.68,112.62,5.65,0.14,47.85,21.72,14.0,34.71,0.7,1000,60,0,0,0,0,0
2024-08-29 05:34:40.698713248,WQ012457,Assam,Rural,Spring,Monsoon,7.19,4.82,89.04,8.64,0.5,15.7,53.99,11.15,1.39,53.22,160.08,28.09,5.17,0.09,50,60,0,0,0,0,0
2024-08-29 06:44:45.779051936,WQ012458,Tripura,Rural,Well,Winter,6.07,2.34,400.24,5.67,1.38,28.57,58.21,1.87,0.6,94.83,105.13,14.56,6.42,0.34,100,20,0,0,0,0,0
2024-08-29 07:54:50.859390624,WQ012459,Meghalaya,Rural,Pond,Winter,6.47,3.4,509.1,3.73,3.58,120.29,282.6,10.55,0.41,66.09,125.03,18.73,9.47,0.69,200,60,1,0,1,0,1
2024-08-29 09:04:55.939729320,WQ012460,Assam,Urban,Pond,Post-Monsoon,7.31,0.32,323.37,6.46,6.57,124.03,313.82,11.39,0.77,17.97,92.66,30.4,0.4,1.19,50,20,1,1,1,0,1
2024-08-29 10:15:01.020068008,WQ012461,Assam,Rural,Hand Pump,Post-Monsoon,7.22,0.49,367.6,5.03,2.73,112.56,352.28,10.31,0.36,60.89,121.1,26.02,17.56,0.44,50,80,1,1,0,0,1
2024-08-29 11:25:06.100406696,WQ012462,Manipur,Rural,Hand Pump,Monsoon,5.76,45.91,125.2,5.14,1.4,0.89,2.26,4.49,0.5,39.82,30.25,30.05,4.82,0.24,1000,60,0,0,0,0,0
2024-08-29 12:35:11.180745384,WQ012463,Arunachal Pradesh,Rural,River,Winter,7.05,10.17,422.84,5.88,0.86,77.27,215.14,11.31,0.66,24.2,148.51,20.13,9.0,0.41,100,80,0,0,0,0,0
2024-08-29 13:45:16.261084072,WQ012464,Mizoram,Rural,Well,Pre-Monsoon,7.46,11.77,479.78,5.7,1.9,15.92,32.96,0.01,0.33,59.45,20.26,25.04,16.22,0.11,50,40,0,1,0,0,1
2024-08-29 14:55:21.341422760,WQ012465,Assam,Rural,Pond,Winter,7.48,4.56,579.72,5.59,1.18,190.39,473.4,6.2,0.29,44.98,64.79,18.21,6.78,0.38,50,100,1,1,1,1,1
2024-08-29 16:05:26.421761456,WQ012466,Assam,Rural,Well,Pre-Monsoon,8.35,3.18,50.0,1.78,3.15,94.55,297.8,6.88,0.06,81.88,136.38,33.0,1.0,0.56,200,40,1,1,0,1,1
2024-08-29 17:15:31.502100144,WQ012467,Assam,Rural,Spring,Post-Monsoon,7.2,0.68,423.99,7.36,3.51,25.08,78.42,0.82,2.59,5.0,168.56,24.35,12.75,0.19,100,40,0,0,0,0,0
2024-08-29 18:25:36.582438832,WQ012468,Assam,Rural,Pond,Pre-Monsoon,6.01,5.72,106.42,5.5,2.11,146.36,383.11,0.72,0.3,56.53,172.2,25.31,3.27,0.32,200,60,1,1,0,1,1
2024-08-29 19:35:41.662777520,WQ012469,Tripura,Rural,Spring,Pre-Monsoon,6.15,9.52,404.76,6.75,4.61,46.24,145.73,20.03,0.51,5.0,139.0,27.12,5.74,1.68,100,80,0,0,0,0,0
2024-08-29 20:45:46.743116208,WQ012470,Nagaland,Rural,River,Winter,8.0,1.53,272.39,4.13,0.5,9.63,25.31,12.33,0.05,21.01,111.68,18.27,1.76,0.01,1000,40,0,0,0,0,0
2024-08-29 21:55:51.823454896,WQ012471,Manipur,Rural,Stream,Post-Monsoon,8.29,3.45,420.08,8.24,6.09,1.0,2.52,11.09,0.54,5.0,203.73,24.52,10.58,1.19,100,80,0,0,0,0,0
2024-08-29 23:05:56.903793592,WQ012472,Manipur,Urban,River,Post-Monsoon,6.97,18.35,410.33,6.67,0.57,98.13,221.37,5.23,0.7,31.43,109.16,30.89,4.32,1.04,500,20,1,1,0,1,1
2024-08-30 00:16:01.984132280,WQ012473,Assam,Rural,Spring,Pre-Monsoon,7.31,12.99,361.62,6.98,3.22,8.4,20.22,1.26,0.76,27.57,66.33,23.28,9.54,0.26,50,40,0,1,0,0,1
