sample_date,state,location_type,water_source,season,ph,turbidity_ntu,tds_mg_l,dissolved_oxygen_mg_l,bod_mg_l,fecal_coliform_mpn,total_coliform_mpn,nitrate_mg_l,fluoride_mg_l,chloride_mg_l,hardness_mg_l,temperature_c,arsenic_ug_l,iron_mg_l,population_served,sanitation_access_percent,cholera_outbreak,typhoid_outbreak,dysentery_outbreak,hepatitis_a_outbreak,overall_outbreak
2024-10-26,Assam,Rural,Spring,Post-Monsoon,5.8,12.17,413.5,7.44,6.14,52.5,121.3,6.8,0.248,1.0,134.9,27.7,12.95,0.171,500,40,0,0,0,0,0
2024-07-18,Sikkim,Rural,Well,Pre-Monsoon,6.69,0.44,483.8,6.42,0.5,169.4,370.1,20.32,0.13,92.2,163.2,24.9,24.14,0.54,100,40,1,1,0,1,1
2024-07-25,Assam,Rural,Hand Pump,Winter,7.97,2.98,549.9,5.83,1.77,89.5,175.5,8.17,0.19,45.8,10.0,14.8,12.49,0.01,200,80,0,0,0,0,0
2024-05-12,Assam,Urban,Rainwater,Monsoon,6.39,3.32,361.0,5.4,1.46,96.0,235.3,5.58,1.137,25.0,91.1,25.5,2.68,2.397,50,80,0,0,1,1,1
2023-12-05,Tripura,Rural,Spring,Pre-Monsoon,8.03,4.47,177.3,6.85,3.24,54.2,115.0,25.3,0.892,69.3,64.6,26.5,27.46,0.462,500,60,0,0,0,0,0
2023-10-20,Tripura,Rural,Spring,Post-Monsoon,7.08,2.46,538.0,8.22,2.7,49.3,125.4,11.67,0.872,17.3,42.6,27.4,6.11,1.072,1000,20,0,0,0,0,0
2024-07-15,Manipur,Rural,Rainwater,Pre-Monsoon,6.61,4.88,616.3,4.21,0.5,38.8,88.0,19.99,0.138,26.2,92.5,29.2,0.27,0.544,50,60,0,0,0,0,0
2023-03-24,Meghalaya,Rural,Pond,Post-Monsoon,6.88,26.52,579.1,3.41,6.12,145.8,400.4,12.69,0.421,62.8,155.9,25.4,8.6,3.152,50,60,1,1,1,0,1
2023-03-07,Meghalaya,Rural,River,Monsoon,8.2,10.76,433.0,6.74,2.23,34.4,70.6,16.62,0.017,61.9,192.4,26.8,36.05,0.547,50,40,0,0,0,0,0
2024-03-15,Tripura,Rural,Stream,Monsoon,5.05,14.2,557.6,7.55,7.01,452.9,866.8,23.85,0.767,115.3,124.5,24.4,11.5,0.668,500,40,1,1,1,1,1
2024-09-23,Meghalaya,Rural,Hand Pump,Pre-Monsoon,5.49,0.9,128.3,3.84,0.5,62.2,109.2,6.94,0.682,65.0,150.3,28.3,33.73,0.199,100,80,0,0,0,0,0
2024-09-04,Arunachal Pradesh,Rural,Pond,Post-Monsoon,7.6,6.54,637.0,4.13,4.08,198.0,331.3,21.75,0.29,20.2,161.7,30.3,12.55,1.899,200,60,1,0,1,0,1
2023-09-15,Arunachal Pradesh,Rural,Spring,Pre-Monsoon,7.45,7.01,401.1,10.08,3.81,20.3,41.6,34.52,0.087,80.0,95.3,29.7,3.35,0.578,50,40,0,0,0,0,0
2023-02-09,Tripura,Rural,Hand Pump,Monsoon,6.14,63.39,436.1,4.57,0.5,55.2,159.0,13.84,0.066,52.9,68.8,22.6,2.0,1.345,100,60,1,1,0,1,1
2024-06-14,Assam,Rural,River,Post-Monsoon,6.26,12.43,296.9,6.9,1.0,122.2,341.3,9.76,0.716,71.2,92.5,28.9,22.04,0.538,50,40,1,1,1,0,1
2024-05-01,Arunachal Pradesh,Rural,Spring,Winter,6.1,10.99,421.6,6.95,1.84,15.7,46.7,9.53,0.838,15.8,77.5,16.1,2.7,1.011,200,60,0,0,0,0,0
2024-04-27,Assam,Rural,River,Pre-Monsoon,6.95,14.14,176.4,5.26,5.17,135.6,204.7,56.07,0.072,2.5,100.8,21.8,2.86,1.311,200,80,0,0,0,0,0
2024-04-05,Assam,Rural,Stream,Monsoon,6.22,3.06,256.6,7.71,1.65,215.5,518.0,7.03,0.267,97.7,141.7,26.6,2.27,0.448,100,60,1,1,1,1,1
2023-12-03,Assam,Rural,River,Pre-Monsoon,8.47,0.2,523.5,5.51,3.0,29.5,81.0,12.79,0.296,62.3,42.4,27.5,1.87,0.299,1000,60,0,0,0,0,0
2024-07-11,Assam,Rural,River,Post-Monsoon,6.99,8.31,50.0,7.39,4.43,28.2,84.2,22.26,0.12,1.0,95.5,29.8,1.21,0.479,100,80,0,0,0,0,0
2023-07-29,Mizoram,Rural,Rainwater,Monsoon,6.25,12.89,282.8,5.56,1.28,328.5,699.8,12.28,0.68,1.0,179.4,25.1,3.9,0.857,5000,20,1,1,1,1,1
2023-09-04,Nagaland,Urban,Stream,Pre-Monsoon,8.3,14.81,543.6,10.15,0.51,46.5,108.5,9.95,0.44,12.2,82.5,23.8,22.13,0.316,200,40,0,0,0,0,0
2024-10-11,Sikkim,Rural,Spring,Post-Monsoon,7.02,0.36,457.8,6.76,0.5,23.3,60.5,52.48,0.525,91.5,102.6,22.4,6.57,1.097,50,60,0,0,0,0,0
2023-01-09,Assam,Rural,River,Monsoon,6.57,106.63,510.3,7.64,6.68,24.4,45.6,21.69,0.106,112.8,10.0,25.0,2.6,0.189,100,40,0,0,1,1,1
2023-10-18,Tripura,Rural,Well,Monsoon,5.67,14.56,472.8,7.34,0.5,43.7,112.1,11.24,1.642,45.2,85.9,26.8,2.91,2.235,50,40,0,0,0,0,0
2023-08-17,Sikkim,Urban,Hand Pump,Post-Monsoon,5.65,1.43,558.3,2.48,0.5,22.8,60.9,2.79,0.145,81.9,52.7,27.5,2.1,1.153,50,40,0,0,0,0,0
2023-05-31,Mizoram,Rural,River,Monsoon,6.77,28.99,406.4,4.2,1.23,102.9,222.6,16.13,0.548,47.0,108.2,25.0,10.73,0.16,50,80,1,1,1,1,1
2024-09-01,Manipur,Rural,River,Monsoon,7.26,12.4,352.7,5.36,4.16,72.5,113.4,33.11,0.057,6.8,137.6,24.3,7.58,0.641,200,80,0,0,0,1,1
2023-10-08,Assam,Rural,Stream,Post-Monsoon,7.33,4.35,340.4,6.92,2.78,0.3,0.9,10.39,0.019,1.0,193.0,28.5,13.13,0.603,2000,60,0,0,0,0,0
2024-12-03,Manipur,Rural,Hand Pump,Monsoon,7.52,17.27,387.2,7.02,0.96,61.0,106.5,40.05,0.052,57.3,161.3,25.9,18.39,2.735,500,40,0,1,0,1,1
2024-03-10,Meghalaya,Rural,River,Monsoon,7.48,58.73,467.3,6.65,7.84,96.2,195.9,5.37,0.038,60.5,10.0,23.7,1.5,0.282,500,60,1,1,1,1,1
2023-02-26,Tripura,Rural,River,Pre-Monsoon,7.18,20.78,469.2,6.54,2.52,68.5,158.2,29.52,0.22,1.0,34.8,27.3,7.92,1.883,2000,60,0,0,0,1,1
2024-04-25,Nagaland,Rural,Stream,Winter,4.87,19.63,480.2,7.29,0.96,83.1,145.2,20.0,0.107,5.0,101.5,23.2,7.21,0.776,100,40,0,1,0,1,1
2024-01-10,Nagaland,Rural,River,Pre-Monsoon,7.42,0.99,185.2,5.49,2.73,55.5,105.8,19.1,0.482,78.8,184.7,27.6,6.89,0.648,500,40,0,1,0,0,1
2024-08-15,Manipur,Rural,Hand Pump,Monsoon,6.65,32.36,380.0,3.36,1.74,45.6,90.2,6.15,0.718,1.0,10.0,23.4,3.92,1.368,100,40,0,0,1,1,1
2023-09-25,Nagaland,Rural,River,Pre-Monsoon,6.91,15.77,311.0,8.43,8.34,94.6,223.8,8.84,0.978,1.0,79.8,29.2,2.96,0.033,200,20,0,1,0,1,1
2023-07-21,Assam,Rural,Rainwater,Pre-Monsoon,6.12,0.85,285.7,6.86,1.12,21.7,33.9,36.95,0.212,12.5,176.3,30.3,0.7,1.001,200,80,0,0,0,0,0
2024-07-13,Tripura,Urban,Stream,Winter,8.32,1.82,482.3,9.27,11.98,66.1,154.9,7.94,0.229,1.0,38.0,20.6,62.93,1.092,50,40,0,0,0,0,0
2023-05-27,Nagaland,Rural,River,Winter,4.75,27.82,156.3,5.67,0.89,108.5,182.4,6.39,0.198,1.0,10.0,17.4,4.69,0.129,100,100,1,0,0,0,1
2024-05-20,Assam,Rural,River,Monsoon,6.97,17.55,555.8,7.69,10.19,163.5,411.8,5.8,1.127,89.5,82.4,23.8,4.03,0.275,500,40,1,1,1,1,1
2024-05-01,Meghalaya,Rural,Stream,Post-Monsoon,6.07,30.25,366.4,7.79,4.78,28.1,68.1,12.4,0.097,75.7,105.3,25.5,6.6,0.088,50,100,0,0,0,0,0
2024-03-25,Assam,Rural,Well,Winter,7.03,0.1,358.1,4.81,1.97,93.3,180.0,9.04,0.322,1.0,53.7,19.2,4.33,0.475,100,60,0,0,0,0,0
2024-07-11,Meghalaya,Rural,Stream,Pre-Monsoon,6.56,11.48,224.4,6.96,6.95,31.9,48.9,6.34,0.064,37.5,93.3,31.2,8.42,0.688,50,60,0,0,0,0,0
2023-11-19,Sikkim,Rural,River,Winter,7.11,1.53,272.6,7.49,2.84,84.2,133.8,27.98,0.308,94.3,104.0,16.2,18.12,0.067,1000,40,0,0,0,1,1
2024-06-07,Assam,Urban,Spring,Pre-Monsoon,6.98,2.08,353.8,7.82,7.31,48.1,108.3,22.28,0.558,30.4,10.0,19.8,12.45,1.149,200,80,0,0,0,0,0
2023-11-24,Tripura,Rural,Stream,Pre-Monsoon,7.45,15.34,389.6,6.04,0.97,2.2,6.6,21.5,0.7,1.0,68.9,26.8,3.46,0.057,200,20,0,0,0,1,1
2024-12-26,Manipur,Rural,Spring,Monsoon,6.6,1.78,415.9,6.52,3.09,27.0,66.6,7.93,0.112,91.8,31.7,24.3,6.44,0.472,500,60,0,0,0,0,0
2023-03-12,Assam,Rural,Stream,Monsoon,6.24,20.97,267.5,6.94,1.04,165.6,484.0,32.96,0.13,108.2,210.0,24.1,27.55,0.651,2000,20,1,1,1,1,1
2024-10-10,Arunachal Pradesh,Rural,Hand Pump,Monsoon,6.39,58.13,305.9,4.68,0.5,397.7,845.1,24.53,0.177,69.6,94.4,26.9,2.04,0.145,1000,80,1,1,1,1,1
2023-06-06,Meghalaya,Rural,Well,Post-Monsoon,6.41,3.41,417.6,8.75,7.9,25.8,75.3,41.22,0.888,79.7,24.2,26.5,0.27,3.063,200,40,0,0,0,0,0
2023-12-04,Arunachal Pradesh,Rural,Pond,Pre-Monsoon,6.63,36.17,743.2,2.56,2.13,209.6,342.0,18.23,1.219,28.9,52.0,28.0,14.54,0.601,100,100,1,1,1,0,1
2024-03-18,Assam,Rural,Hand Pump,Winter,6.38,0.25,299.3,7.22,2.96,35.1,59.3,5.84,0.972,28.6,61.4,23.0,3.73,0.819,1000,60,0,0,0,0,0
2023-06-15,Assam,Rural,Stream,Monsoon,6.36,3.39,336.3,12.0,3.67,59.8,116.5,35.43,0.522,65.1,142.7,26.0,1.74,0.682,1000,40,0,1,0,0,1
2023-12-10,Meghalaya,Rural,Stream,Monsoon,6.09,62.63,367.2,9.48,0.73,262.1,564.5,12.41,0.199,38.2,76.2,23.9,3.07,0.019,100,40,1,1,1,1,1
2023-11-22,Meghalaya,Urban,Hand Pump,Monsoon,6.02,39.62,517.0,7.25,8.22,131.2,226.0,0.19,2.178,1.0,45.6,25.5,5.52,0.72,200,20,1,1,1,1,1
2024-08-14,Mizoram,Rural,River,Winter,6.2,17.49,179.6,3.08,1.4,30.0,74.9,14.9,0.795,77.4,97.0,15.3,18.37,1.064,500,40,0,0,0,0,0
2023-09-04,Assam,Urban,Hand Pump,Winter,7.16,11.49,630.5,5.75,6.28,60.7,156.4,28.86,0.495,1.0,83.4,15.0,17.98,2.149,100,80,0,0,0,0,0
2024-02-10,Nagaland,Rural,Hand Pump,Post-Monsoon,6.87,2.41,941.9,2.41,3.18,327.7,901.5,15.72,0.041,1.0,83.3,26.0,5.64,0.587,200,40,1,1,1,1,1
2024-04-18,Assam,Rural,Hand Pump,Monsoon,5.78,1.55,423.5,3.38,4.49,49.2,134.3,22.32,0.644,1.0,105.3,25.3,11.26,0.424,100,20,0,0,1,0,1
2024-05-25,Mizoram,Rural,Stream,Pre-Monsoon,5.91,6.35,360.5,7.69,6.72,64.0,175.4,12.73,2.041,5.6,131.9,28.9,14.2,1.439,100,40,0,1,0,1,1
2023-02-09,Mizoram,Rural,Hand Pump,Winter,6.18,2.9,200.8,6.25,1.81,50.7,139.1,14.45,1.208,1.0,158.8,17.3,4.59,1.055,100,20,0,0,0,0,0
2024-05-24,Tripura,Rural,River,Post-Monsoon,7.79,3.24,462.6,4.53,1.16,38.8,70.2,13.38,0.044,52.2,28.8,25.3,0.57,0.561,50,80,0,0,0,0,0
2023-10-16,Assam,Rural,River,Post-Monsoon,4.98,1.58,383.8,7.44,1.3,164.8,272.3,6.82,0.635,44.4,46.5,26.9,7.89,2.5,50,80,1,0,0,0,1
2024-03-27,Nagaland,Urban,Well,Winter,6.72,5.4,50.0,5.74,4.66,40.1,81.4,1.48,0.076,14.3,30.5,17.2,0.25,1.13,200,60,0,0,0,0,0
2024-09-06,Assam,Rural,Stream,Post-Monsoon,6.71,15.5,294.0,8.23,1.4,35.3,81.5,12.95,0.698,50.1,111.0,25.4,8.62,2.401,1000,80,0,0,0,0,0
2024-05-25,Assam,Rural,Spring,Monsoon,5.0,25.19,586.1,8.12,0.5,98.4,198.8,27.66,0.104,38.5,133.6,26.1,7.79,0.032,50,40,1,1,1,1,1
2024-12-12,Nagaland,Rural,Stream,Pre-Monsoon,5.59,6.74,711.5,4.96,3.06,38.7,82.0,45.91,0.37,65.2,30.6,27.6,3.17,1.375,200,40,0,0,0,0,0
2023-12-30,Sikkim,Rural,River,Monsoon,6.33,31.21,350.7,9.09,4.88,130.1,240.8,34.37,0.127,1.0,158.1,26.1,4.57,0.379,200,20,1,1,1,1,1
2023-05-03,Arunachal Pradesh,Rural,Well,Pre-Monsoon,6.98,3.36,625.1,2.33,1.9,37.2,80.8,17.8,0.522,1.0,92.5,24.5,1.86,0.29,5000,60,0,0,0,0,0
2024-10-27,Nagaland,Rural,Well,Winter,6.81,19.05,464.3,6.32,2.1,51.3,105.1,10.69,0.334,55.2,54.9,18.5,7.99,0.241,500,40,0,1,0,0,1
2023-11-05,Tripura,Rural,Well,Pre-Monsoon,6.28,0.16,345.8,5.84,1.99,35.8,62.7,12.54,0.32,1.0,98.8,26.7,7.18,2.35,50,60,0,0,0,0,0
2024-06-30,Sikkim,Rural,Well,Pre-Monsoon,5.71,1.59,553.2,8.26,2.27,39.6,98.8,7.47,0.798,44.0,213.3,26.5,4.44,0.333,500,100,0,0,0,0,0
2024-10-27,Tripura,Urban,Stream,Monsoon,6.33,4.06,375.6,7.51,2.65,115.5,273.0,8.69,0.174,16.7,97.5,32.0,14.41,0.68,5000,20,1,1,1,1,1
2024-09-05,Meghalaya,Rural,Well,Monsoon,5.65,25.65,193.6,3.69,1.3,225.4,638.4,18.43,0.14,38.0,70.1,20.0,11.35,2.23,200,60,1,1,1,1,1
2024-09-25,Arunachal Pradesh,Rural,Stream,Monsoon,6.19,2.26,559.4,5.49,8.46,297.1,821.5,9.83,0.595,30.1,118.3,24.8,8.26,2.781,50,40,1,1,1,1,1
2023-08-16,Assam,Rural,River,Post-Monsoon,6.48,12.77,335.9,4.91,1.0,26.0,61.3,18.81,0.355,7.3,120.4,23.1,3.49,0.402,200,40,0,0,0,0,0
2023-02-14,Assam,Rural,Hand Pump,Pre-Monsoon,7.41,6.33,429.5,3.2,2.51,77.5,206.9,65.03,1.248,110.6,130.1,24.8,20.47,0.165,200,60,0,0,0,0,0
2023-01-07,Nagaland,Rural,River,Pre-Monsoon,8.48,35.5,245.6,5.77,6.67,32.9,92.7,9.59,0.622,1.0,56.6,28.2,3.37,0.052,200,40,0,0,0,1,1
2024-11-23,Assam,Rural,Spring,Winter,7.26,4.95,614.6,7.05,1.76,32.3,72.3,21.13,0.29,1.0,170.4,17.5,4.68,0.54,200,20,0,0,0,0,0
2024-03-21,Meghalaya,Rural,River,Pre-Monsoon,4.95,5.99,199.6,5.12,3.0,137.7,302.2,19.15,0.157,48.7,195.8,28.7,2.34,0.274,1000,60,0,1,0,0,1
2024-08-25,Meghalaya,Rural,Stream,Monsoon,7.0,31.84,309.7,8.66,0.5,36.7,65.5,8.65,0.809,107.6,27.2,23.5,14.51,0.382,200,100,0,0,0,0,0
2023-03-23,Tripura,Rural,Pond,Monsoon,7.04,0.1,109.4,4.74,0.5,18.7,35.0,12.32,0.15,1.0,138.1,23.6,6.54,0.426,200,40,0,1,1,0,1
2024-06-22,Sikkim,Rural,Hand Pump,Pre-Monsoon,5.98,0.48,90.3,4.36,3.46,9.4,20.9,5.44,0.519,49.7,111.9,24.2,3.43,1.365,200,100,0,0,0,0,0
2023-06-06,Assam,Rural,River,Monsoon,7.66,12.06,97.9,3.76,6.8,46.9,105.0,74.71,0.855,1.0,161.7,21.9,8.29,1.422,200,60,0,0,0,0,0
2024-01-20,Meghalaya,Rural,Hand Pump,Monsoon,5.57,15.28,589.4,5.04,9.11,83.2,229.0,11.03,0.883,4.5,61.4,24.7,38.17,0.823,1000,60,0,1,0,0,1
2024-08-24,Assam,Rural,Well,Post-Monsoon,7.37,1.92,627.6,6.08,0.6,1.2,2.0,11.07,0.702,21.9,47.3,29.4,0.53,0.447,2000,60,0,0,0,0,0
2024-10-14,Nagaland,Rural,River,Monsoon,7.31,2.08,345.9,6.24,7.62,69.0,143.6,7.74,0.015,30.7,109.1,27.0,0.11,0.294,50,60,0,0,0,0,0
2023-06-21,Manipur,Rural,Hand Pump,Monsoon,5.17,2.19,770.3,5.25,5.07,51.5,107.5,8.53,0.279,1.0,146.8,24.8,0.43,0.81,100,60,0,1,0,0,1
2023-08-29,Tripura,Rural,Spring,Monsoon,6.92,1.38,240.7,7.03,1.14,174.4,289.2,7.73,0.536,52.2,118.8,26.0,7.17,1.363,50,40,1,1,1,1,1
2024-12-12,Assam,Rural,Hand Pump,Winter,7.03,3.8,521.2,5.82,1.12,0.2,0.4,5.63,0.107,77.1,80.1,16.2,5.47,0.636,100,40,0,0,0,0,0
2023-05-20,Nagaland,Rural,Pond,Post-Monsoon,6.8,26.31,441.7,5.74,9.73,42.6,73.6,10.26,0.238,34.9,120.3,28.7,14.88,0.312,100,40,0,0,0,0,0
2024-06-04,Tripura,Rural,River,Pre-Monsoon,7.96,33.0,704.1,7.53,0.6,62.7,115.8,9.59,0.233,23.6,154.8,23.3,12.1,1.486,200,40,0,1,0,1,1
2024-06-19,Assam,Rural,Hand Pump,Pre-Monsoon,6.52,13.53,544.3,7.79,2.05,14.7,41.1,28.85,0.457,77.7,31.8,27.0,14.83,1.224,50,60,0,0,0,0,0
2024-03-04,Meghalaya,Rural,River,Post-Monsoon,6.6,31.09,642.7,4.63,3.58,64.1,156.8,10.06,1.152,97.5,173.5,25.7,8.35,0.013,200,20,0,1,0,1,1
2023-12-18,Meghalaya,Rural,Well,Monsoon,5.65,74.59,502.0,3.81,0.83,16.2,25.2,86.41,0.085,92.5,10.0,26.2,13.04,3.467,200,80,0,1,0,0,1
2023-04-09,Sikkim,Urban,Pond,Monsoon,6.85,24.94,453.1,3.02,1.16,28.6,51.5,12.4,0.176,38.1,60.1,25.4,0.68,0.065,2000,40,0,1,1,1,1
2023-04-22,Mizoram,Urban,River,Pre-Monsoon,5.81,4.83,510.2,6.95,5.22,13.7,26.4,7.39,4.0,50.8,84.4,25.6,0.89,0.217,200,80,0,0,0,0,0
2024-05-09,Manipur,Rural,River,Post-Monsoon,5.3,15.32,353.4,5.8,2.69,244.7,456.8,40.26,0.322,1.0,95.9,31.0,18.29,0.344,2000,20,1,1,1,1,1
2023-09-16,Arunachal Pradesh,Rural,Rainwater,Monsoon,6.77,3.87,487.2,4.46,0.5,500.2,1396.3,7.69,0.978,85.6,10.0,24.0,31.49,2.004,100,60,1,0,1,1,1
2023-03-17,Manipur,Rural,Pond,Post-Monsoon,6.27,18.81,222.4,1.13,4.94,31.6,54.4,8.54,0.087,39.1,144.8,24.3,8.86,0.057,100,40,0,0,0,0,0
2023-11-10,Arunachal Pradesh,Rural,Pond,Monsoon,6.75,113.16,599.4,7.36,0.63,39.1,83.9,10.68,1.598,8.5,97.0,28.8,5.42,0.192,100,40,0,1,1,1,1
2023-11-14,Assam,Rural,Pond,Monsoon,6.71,2.82,507.1,0.5,1.02,21.1,58.5,11.44,2.855,1.0,10.0,27.2,15.38,0.313,100,60,0,0,0,0,0
2024-05-10,Tripura,Rural,Spring,Pre-Monsoon,7.3,0.75,718.6,5.84,0.5,22.0,43.2,16.28,0.547,84.9,54.2,29.0,4.8,1.37,2000,80,0,0,0,0,0
2024-07-27,Manipur,Rural,Rainwater,Winter,6.92,3.34,228.1,1.59,5.57,107.5,235.2,20.92,0.425,5.4,67.2,20.1,8.49,0.206,50,60,1,0,0,0,1
2024-04-10,Nagaland,Urban,Pond,Monsoon,7.1,45.52,540.2,7.07,9.22,120.8,204.3,33.77,0.713,39.1,75.6,27.3,3.78,1.43,100,80,1,1,1,1,1
2024-04-16,Assam,Rural,River,Monsoon,7.51,1.84,543.4,5.55,1.54,267.1,625.5,8.0,0.102,6.2,57.4,27.6,0.55,0.434,100,40,1,1,1,1,1
2024-05-12,Meghalaya,Rural,Well,Pre-Monsoon,5.49,16.3,248.8,7.84,0.5,19.3,48.8,11.49,0.479,15.6,85.9,22.9,4.89,0.217,200,80,0,0,0,0,0
2023-03-05,Meghalaya,Rural,Hand Pump,Monsoon,6.98,0.1,557.4,3.64,1.87,14.8,36.7,29.3,0.075,3.5,108.5,26.8,6.74,0.393,100,40,0,0,0,0,0
2024-04-27,Assam,Rural,River,Pre-Monsoon,6.97,7.44,766.5,7.3,1.02,33.8,85.4,66.2,0.268,79.1,78.4,23.2,3.2,1.273,50,20,0,0,0,0,0
2023-09-16,Meghalaya,Rural,Hand Pump,Pre-Monsoon,6.61,0.28,230.8,8.29,0.6,10.8,29.9,7.86,0.514,16.4,118.1,22.6,18.07,0.772,500,100,0,0,0,0,0
2023-08-06,Tripura,Rural,Spring,Pre-Monsoon,6.26,4.58,405.1,7.69,0.54,35.2,90.9,14.92,0.675,44.5,181.6,24.5,10.18,0.51,100,80,0,0,0,0,0
2023-02-13,Arunachal Pradesh,Rural,Well,Post-Monsoon,6.95,18.73,50.0,8.4,1.07,5.6,8.9,5.06,0.037,1.0,172.3,29.1,7.52,2.292,100,40,0,0,0,0,0
2024-05-20,Manipur,Rural,Well,Monsoon,5.7,0.1,305.7,3.53,0.5,41.8,82.6,6.45,0.751,34.1,17.7,23.8,0.71,0.836,100,80,0,0,0,0,0
2024-08-24,Mizoram,Rural,Pond,Winter,6.57,5.19,334.1,2.22,6.32,80.6,212.7,27.32,1.578,109.6,100.0,16.5,19.95,1.518,100,100,1,0,0,0,1
2023-09-30,Arunachal Pradesh,Urban,River,Pre-Monsoon,7.8,1.1,523.5,6.16,0.59,108.5,189.0,13.86,0.638,1.0,40.3,27.3,6.82,1.487,500,80,0,0,0,0,0
2024-06-16,Meghalaya,Urban,Hand Pump,Monsoon,6.56,16.17,515.1,5.43,3.69,25.8,56.0,0.41,0.399,29.2,85.4,25.6,1.17,2.639,500,60,0,0,0,0,0
2024-12-15,Meghalaya,Rural,Stream,Monsoon,5.84,22.64,95.5,5.58,1.66,158.9,465.1,20.45,0.79,2.2,31.5,28.0,5.34,0.306,500,40,1,1,1,1,1
2024-07-31,Assam,Rural,Well,Post-Monsoon,6.33,1.88,817.1,4.74,0.86,14.9,33.0,51.33,0.621,75.1,29.9,31.6,16.66,1.241,500,60,0,0,0,0,0
2023-06-09,Arunachal Pradesh,Rural,Hand Pump,Monsoon,7.06,3.8,269.2,4.83,1.53,53.1,110.9,21.62,1.335,55.4,151.2,26.5,17.32,1.116,2000,60,0,0,0,0,0
2024-09-15,Assam,Rural,Spring,Post-Monsoon,6.3,0.52,378.5,8.25,0.5,24.7,40.5,6.98,1.205,67.8,133.4,31.2,3.88,0.716,100,20,0,0,0,0,0
2024-07-13,Manipur,Rural,River,Post-Monsoon,6.66,0.73,136.9,3.87,5.56,67.1,145.7,39.69,0.136,102.8,87.7,30.4,1.12,0.058,5000,60,0,0,0,0,0
2024-07-03,Meghalaya,Rural,Hand Pump,Winter,6.0,1.92,514.7,8.04,2.06,49.4,142.9,20.16,0.254,34.6,107.2,15.4,27.26,0.111,2000,40,0,0,0,0,0
2024-09-05,Arunachal Pradesh,Rural,Stream,Monsoon,5.43,22.04,247.2,7.87,0.5,24.4,68.7,9.06,0.968,30.6,60.7,20.2,18.28,0.161,200,60,0,0,0,0,0
2024-11-27,Meghalaya,Rural,Stream,Pre-Monsoon,6.42,0.76,254.6,6.93,2.18,58.2,127.3,7.66,0.329,55.7,79.3,21.4,2.15,0.031,200,60,0,0,0,0,0
2023-03-30,Mizoram,Rural,Rainwater,Post-Monsoon,7.15,2.58,406.2,8.0,1.7,0.2,0.5,12.4,0.74,16.2,95.4,29.0,5.24,0.242,500,60,0,0,0,0,0
2024-11-10,Assam,Rural,Hand Pump,Monsoon,6.62,15.85,533.3,6.38,8.08,163.7,373.5,7.35,0.058,12.9,50.1,23.6,1.74,0.46,100,40,1,1,1,1,1
2024-02-27,Assam,Rural,Spring,Post-Monsoon,7.37,1.62,612.1,4.21,0.76,4.4,8.2,24.23,0.446,1.0,21.3,25.1,4.55,1.373,500,40,0,0,0,0,0
2024-09-12,Nagaland,Rural,Well,Pre-Monsoon,6.97,5.75,272.9,4.98,3.76,10.3,30.4,16.42,0.35,26.9,50.7,27.6,1.91,0.808,500,40,0,0,0,0,0
2024-02-04,Sikkim,Rural,River,Monsoon,6.75,40.07,699.2,4.73,2.43,19.8,58.7,5.34,0.432,1.0,160.2,24.1,5.05,0.13,100,60,0,0,0,0,0
2024-02-23,Tripura,Rural,Hand Pump,Monsoon,6.52,7.63,222.5,5.93,0.66,120.6,355.9,23.01,0.473,1.0,121.3,22.1,18.24,1.266,100,60,1,0,0,1,1
2023-03-02,Arunachal Pradesh,Rural,Well,Monsoon,5.61,6.48,314.2,6.59,0.66,17.3,49.2,9.73,0.085,13.7,134.0,25.2,7.56,2.151,2000,60,0,0,0,0,0
2023-08-30,Mizoram,Rural,River,Post-Monsoon,7.28,26.19,326.5,4.0,0.5,56.2,131.0,12.55,0.471,31.8,75.8,30.8,12.05,0.248,1000,40,0,1,0,0,1
2023-06-01,Mizoram,Rural,River,Winter,8.03,30.04,417.9,5.82,3.27,25.6,57.4,31.38,0.895,11.6,90.1,24.6,1.5,0.36,50,80,0,0,0,0,0
2023-04-30,Meghalaya,Rural,River,Post-Monsoon,6.29,1.62,376.7,1.47,2.66,137.0,334.4,10.71,0.039,22.7,45.3,27.0,6.13,1.041,200,20,1,1,1,1,1
2024-02-06,Meghalaya,Rural,Rainwater,Monsoon,5.6,18.84,380.6,8.6,3.78,213.2,578.9,6.4,0.578,21.9,125.8,27.7,3.43,0.101,100,80,1,1,1,1,1
2024-08-29,Assam,Rural,Spring,Monsoon,6.14,23.2,373.4,9.01,1.41,208.6,447.0,52.68,0.59,63.8,84.7,23.6,10.16,0.698,200,40,1,1,1,1,1
2023-05-28,Sikkim,Rural,Spring,Monsoon,6.67,24.28,169.4,5.95,1.33,116.3,196.1,10.84,0.701,13.5,79.6,25.0,5.86,0.87,500,100,1,1,0,1,1
2024-01-20,Sikkim,Rural,Stream,Pre-Monsoon,6.98,2.53,243.1,8.59,4.26,22.1,33.4,7.41,2.238,1.0,154.9,15.4,21.57,0.316,1000,80,0,0,0,0,0
2024-01-03,Manipur,Rural,Stream,Winter,8.65,15.1,50.0,5.99,1.21,85.9,236.7,8.16,0.371,7.4,113.0,17.4,4.41,0.817,50,80,0,0,0,0,0
